id_str,week,country_or_territory,class_baseline,country_code,class_attnthree,class_attnmerged,class_attntwo
1302948886798110720,w36,United States,No,USA,Don't know,No,No
1302948791750983680,w36,France,No,FRA,Yes,Yes,Yes
1302948755583438848,w36,Spain,No,ESP,Don't know,No,Yes
1302948747672866816,w36,France,Yes,FRA,Yes,Yes,Yes
1302948737141157888,w36,Netherlands,No,NLD,No,No,Yes
1302948723027255296,w36,Argentina,No,ARG,Don't know,No,No
1302948605280563200,w36,Italy,No,ITA,Don't know,No,Yes
1302948558279188480,w36,France,No,FRA,Yes,Yes,No
1302948540000460800,w36,Spain,No,ESP,Yes,Yes,Yes
1302948521591607296,w36,Argentina,Yes,ARG,Yes,Yes,Yes
1302948393988141056,w36,Indonesia,Yes,IDN,Yes,Yes,Yes
1302948253697077248,w36,Dominican Republic,No,DOM,Yes,Yes,Yes
1302948244083806208,w36,United States,Yes,USA,Yes,No,Yes
1302948044812550144,w36,Spain,Yes,ESP,Yes,Yes,Yes
1302948025137061888,w36,Portugal,Yes,PRT,Yes,Yes,No
1302948019797667840,w36,Mexico,No,MEX,Don't know,No,No
1302947996661878784,w36,United States,Yes,USA,Don't know,Yes,Yes
1302947823319748608,w36,Turkey,No,TUR,Yes,Yes,Yes
1302947764805013504,w36,United Kingdom,Yes,GBR,Yes,Yes,Yes
1302947719095480320,w36,Cuba,Yes,CUB,Yes,No,Yes
1302947661490851840,w36,Uganda,Yes,UGA,Yes,No,Yes
1302947462693355520,w36,Indonesia,Yes,IDN,Don't know,No,Yes
1302947409471983616,w36,Portugal,No,PRT,Don't know,No,No
1302947353389916160,w36,Argentina,Yes,ARG,Yes,Yes,Yes
1302947316920393728,w36,Germany,Yes,DEU,Don't know,No,No
1302947315775426560,w36,Panama,Yes,PAN,Yes,Yes,Yes
1302947312856190976,w36,Mexico,Yes,MEX,Don't know,No,Yes
1302947290181709824,w36,Mexico,Yes,MEX,Yes,Yes,Yes
1302947284003565568,w36,United States,Yes,USA,Yes,No,No
1302947238432235520,w36,Argentina,Yes,ARG,Yes,Yes,Yes
1302947236511281152,w36,France,Yes,FRA,Yes,Yes,Yes
1302947120467509248,w36,Singapore,No,SGP,Don't know,No,Yes
1302947064960159744,w36,Chile,Yes,CHL,Yes,Yes,Yes
1302947053807558656,w36,United States,Yes,USA,Yes,Yes,Yes
1302947035080011776,w36,Germany,No,DEU,Don't know,No,No
1302947021897293824,w36,France,Yes,FRA,Yes,Yes,Yes
1302946719785652224,w36,Brazil,No,BRA,Don't know,No,Yes
1302946643193606144,w36,Korea - Republic of,Yes,KOR,Yes,Yes,Yes
1302946562839064576,w36,Argentina,No,ARG,Yes,No,Yes
1302946559953256448,w36,United Kingdom,Yes,GBR,Yes,Yes,Yes
1302946556572831744,w36,United Kingdom,Yes,GBR,Yes,No,Yes
1302946549513613312,w36,India,Yes,IND,Yes,Yes,Yes
1302946361768251392,w36,Mexico,Yes,MEX,Yes,Yes,Yes
1302946345460867072,w36,Indonesia,No,IDN,Don't know,No,No
1302946280088522752,w36,China,Yes,CHN,Yes,Yes,Yes
1302946277341061120,w36,United States,Yes,USA,Yes,No,Yes
1302946088261881856,w36,United States,No,USA,No,No,No
1302946038425235456,w36,France,No,FRA,No,No,No
1302945964798275584,w36,United Kingdom,Yes,GBR,Yes,No,Yes
1302945818631188480,w36,United States,No,USA,Don't know,No,No
1302945662334627840,w36,Ukraine,No,UKR,Yes,Yes,Yes
1302945653300002816,w36,Netherlands,No,NLD,Don't know,No,No
1302945647612452864,w36,Indonesia,Yes,IDN,Yes,Yes,Yes
1302945641421828096,w36,United States,Yes,USA,Yes,No,Yes
1302945634035666944,w36,Germany,No,DEU,Don't know,No,Yes
1302945595804520448,w36,Argentina,Yes,ARG,Yes,Yes,Yes
1302945592100843520,w36,China,Yes,CHN,Yes,Yes,No
1302945476468240384,w36,United States,Yes,USA,Yes,Yes,Yes
1302945468834549760,w36,Germany,Yes,DEU,Don't know,No,Yes
1302945468541030400,w36,Philippines,No,PHL,Don't know,No,Yes
1302945457023471616,w36,Colombia,No,COL,Don't know,No,Yes
1302945215385415680,w36,Uganda,No,UGA,Don't know,No,Yes
1302945094459363328,w36,United States,Yes,USA,Yes,Yes,Yes
1302945028440862720,w36,France,Yes,FRA,Yes,Yes,Yes
1302945014893277184,w36,Ukraine,Yes,UKR,Yes,Yes,Yes
1302944970886832128,w36,United States,Yes,USA,Yes,Yes,No
1302944970345652224,w36,Germany,No,DEU,Don't know,No,No
1302944909121314816,w36,Serbia,Yes,SRB,Yes,Yes,Yes
1302944862808010752,w36,United States,No,USA,Yes,No,Yes
1302944838032056320,w36,Bolivia - Plurinational State of,No,BOL,Yes,Yes,Yes
1302944800816021504,w36,Indonesia,Yes,IDN,Yes,Yes,Yes
1302944640224567296,w36,Indonesia,Yes,IDN,Yes,Yes,Yes
1302944629768232960,w36,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,No
1302944479436066816,w36,Argentina,No,ARG,Don't know,No,No
1302944353179045888,w36,Honduras,Yes,HND,Don't know,Yes,No
1302944144638259200,w36,Spain,No,ESP,Don't know,No,Yes
1302944027939987456,w36,Indonesia,Yes,IDN,Yes,No,Yes
1302943951515783168,w36,Argentina,Yes,ARG,Yes,Yes,Yes
1302943951511384064,w36,Colombia,Yes,COL,Yes,No,Yes
1302943839263420416,w36,Singapore,Yes,SGP,Yes,No,Yes
1302943805235179520,w36,Guatemala,Yes,GTM,Yes,No,Yes
1302943725044162560,w36,Pakistan,Yes,PAK,Yes,Yes,Yes
1302943707243646976,w36,Spain,Yes,ESP,Yes,Yes,Yes
1302943706358657024,w36,Brazil,Yes,BRA,Yes,Yes,Yes
1302943589673177088,w36,United States,Yes,USA,Don't know,No,Yes
1302943478020739072,w36,Argentina,No,ARG,Don't know,Yes,Yes
1302943451755937792,w36,India,Yes,IND,Yes,Yes,Yes
1302943448836616192,w36,El Salvador,Yes,SLV,Yes,No,Yes
1302943278032023552,w36,Indonesia,Yes,IDN,Don't know,Yes,No
1302943216145108992,w36,Brazil,Yes,BRA,Yes,Yes,Yes
1302943188731166720,w36,United States,Yes,USA,Yes,No,No
1302943127746088960,w36,Korea - Republic of,Yes,KOR,Yes,Yes,Yes
1302943079758925824,w36,Philippines,Yes,PHL,Yes,Yes,Yes
1302943075866734592,w36,United States,No,USA,Don't know,No,Yes
1302942882299428864,w36,Austria,No,AUT,Yes,No,Yes
1302942824602775552,w36,United States,Yes,USA,Yes,Yes,Yes
1302942716620406784,w36,Argentina,Yes,ARG,Yes,No,No
1302942663692476416,w36,Spain,Yes,ESP,Yes,Yes,Yes
1302942459190804480,w36,Indonesia,Yes,IDN,Yes,Yes,Yes
1302942452945358848,w36,Portugal,Yes,PRT,Don't know,Yes,Yes
1302942447622926336,w36,Panama,Yes,PAN,Yes,Yes,Yes
1302942440874180608,w36,Ghana,Yes,GHA,Don't know,Yes,No
1302942371903143936,w36,France,No,FRA,Don't know,No,Yes
1302942368539213824,w36,Liberia,No,LBR,Don't know,No,No
1302942206051979264,w36,Spain,Yes,ESP,Yes,No,Yes
1302942196186910720,w36,United States,Yes,USA,Don't know,No,Yes
1302942084371013632,w36,Spain,No,ESP,Don't know,No,No
1302941938518118400,w36,Indonesia,Yes,IDN,Yes,Yes,Yes
1302941727515443200,w36,Spain,Yes,ESP,Don't know,No,No
1302941703549009920,w36,France,Yes,FRA,Yes,Yes,Yes
1302941650570956800,w36,El Salvador,Yes,SLV,Yes,No,Yes
1302941579913695232,w36,Peru,Yes,PER,Yes,Yes,Yes
1302941553669730304,w36,China,Yes,CHN,Yes,No,No
1302941518999818240,w36,Monaco,No,MCO,Don't know,No,No
1302941496979718144,w36,Canada,Yes,CAN,Yes,Yes,Yes
1302941462150213632,w36,Italy,No,ITA,No,No,Yes
1302941435063422976,w36,United States,No,USA,Yes,Yes,Yes
1302941346747920384,w36,Indonesia,No,IDN,Don't know,Yes,No
1302941339521290240,w36,Uzbekistan,Yes,UZB,Yes,No,No
1302941327286468608,w36,Uruguay,No,URY,Yes,Yes,Yes
1302941188132081664,w36,Philippines,Yes,PHL,Yes,Yes,Yes
1302941151335518208,w36,Iceland,No,ISL,Don't know,No,No
1302941043554361344,w36,Indonesia,Yes,IDN,Yes,No,Yes
1302940798590181376,w36,Serbia,Yes,SRB,Yes,Yes,Yes
1302940705900371968,w36,France,Yes,FRA,Yes,Yes,Yes
1302940695297056768,w36,Belgium,No,BEL,Don't know,No,Yes
1302940274189045760,w36,Spain,No,ESP,Don't know,No,Yes
1302940190298845184,w36,United Kingdom,Yes,GBR,Yes,Yes,Yes
1302940177006985216,w36,Germany,No,DEU,Don't know,No,No
1302939979040071680,w36,United Kingdom,No,GBR,Yes,Yes,Yes
1302939890330537984,w36,Nicaragua,Yes,NIC,Yes,Yes,Yes
1302939884232019968,w36,United Kingdom,Yes,GBR,Yes,Yes,Yes
1302939836114972672,w36,Spain,Yes,ESP,Yes,Yes,Yes
1302939810454093824,w36,Chile,Yes,CHL,Yes,No,Yes
1302939765638082560,w36,Germany,Yes,DEU,Yes,Yes,Yes
1302939687267385344,w36,Jordan,Yes,JOR,Yes,Yes,Yes
1302939680678260736,w36,Cuba,Yes,CUB,Yes,Yes,Yes
1302939679042535424,w36,United States,Yes,USA,Don't know,No,No
1302939622561906688,w36,Indonesia,No,IDN,Don't know,No,No
1302939582787395584,w36,Spain,Yes,ESP,Yes,Yes,Yes
1302939535865786368,w36,Argentina,Yes,ARG,Yes,Yes,Yes
1302939479418851328,w36,Argentina,No,ARG,Yes,No,No
1302939408279261184,w36,Brazil,No,BRA,Don't know,Yes,Yes
1302939317535305728,w36,United States,No,USA,Yes,Yes,Yes
1302939148668620800,w36,South Africa,Yes,ZAF,Yes,Yes,Yes
1302939047854141440,w36,Malaysia,No,MYS,Yes,No,Yes
1302938970389577728,w36,Nigeria,No,NGA,Yes,Yes,Yes
1302938831671488512,w36,Colombia,No,COL,Don't know,No,No
1302938705146130432,w36,Philippines,No,PHL,Don't know,No,No
1302938675685273600,w36,Costa Rica,No,CRI,Yes,No,Yes
1302938574082379776,w36,Argentina,Yes,ARG,Yes,Yes,Yes
1302938469489094656,w36,Colombia,Yes,COL,Yes,Yes,Yes
1302938414946238464,w36,Argentina,Yes,ARG,Don't know,No,No
1302938399800799232,w36,Cuba,No,CUB,Don't know,Yes,Yes
1302938204673368064,w36,Brazil,Yes,BRA,Yes,Yes,Yes
1302938105406615552,w36,India,Yes,IND,Yes,Yes,Yes
1302938061920182272,w36,Iran - Islamic Republic of,No,IRN,Yes,Yes,Yes
1302938048972218368,w36,Spain,No,ESP,Don't know,Yes,No
1302938031851286528,w36,United Kingdom,Yes,GBR,Yes,Yes,Yes
1302937996833021952,w36,Peru,Yes,PER,Yes,Yes,Yes
1302937977266548736,w36,United Kingdom,No,GBR,No,No,Yes
1302937766129479680,w36,Mexico,Yes,MEX,Yes,Yes,Yes
1302937536915013632,w36,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,No,Yes
1302937474583289856,w36,Indonesia,Yes,IDN,Yes,No,Yes
1302937265597902848,w36,India,Yes,IND,Don't know,Yes,No
1302937251798814720,w36,Algeria,Yes,DZA,Yes,Yes,Yes
1302937195209199616,w36,Spain,No,ESP,Yes,Yes,Yes
1302937183683215360,w36,Costa Rica,No,CRI,Don't know,No,Yes
1302937169179402240,w36,United Kingdom,Yes,GBR,Don't know,No,Yes
1302936829818142720,w36,United States,Yes,USA,Yes,Yes,Yes
1302936772566028288,w36,United States,Yes,USA,Don't know,No,Yes
1302936744132841472,w36,United Kingdom,No,GBR,Don't know,No,Yes
1302936695894167552,w36,Cuba,Yes,CUB,Yes,No,Yes
1302936556756439040,w36,Spain,No,ESP,Don't know,Yes,No
1302936545121370112,w36,United States,Yes,USA,Don't know,No,No
1302936540058845184,w36,South Africa,No,ZAF,Don't know,No,Yes
1302936393220530176,w36,Germany,No,DEU,Don't know,No,No
1302936372521697280,w36,France,Yes,FRA,Yes,Yes,Yes
1302936351852105728,w36,Russian Federation,Yes,RUS,Don't know,No,No
1302936218049675264,w36,Kenya,Yes,KEN,Don't know,No,Yes
1302936180212850688,w36,United States,No,USA,Yes,No,Yes
1302936178887405568,w36,Spain,No,ESP,Yes,Yes,Yes
1302936028089659392,w36,Spain,Yes,ESP,Don't know,Yes,No
1302935977116262400,w36,Colombia,No,COL,Yes,No,No
1302935898586144768,w36,Spain,Yes,ESP,Yes,No,Yes
1302935898577760256,w36,El Salvador,Yes,SLV,Yes,Yes,Yes
1302935591756001280,w36,Indonesia,Yes,IDN,Yes,Yes,Yes
1302935591747715072,w36,Croatia,No,HRV,Don't know,No,No
1302935552631676928,w36,Uganda,No,UGA,Don't know,No,Yes
1302935539524526080,w36,Kenya,No,KEN,Yes,No,No
1302935449837678592,w36,France,Yes,FRA,Don't know,No,Yes
1302935380820480000,w36,Central African Republic,Yes,CAF,Yes,Yes,Yes
1302935370519187456,w36,United Kingdom,No,GBR,Don't know,No,No
1302935243150757888,w36,India,Yes,IND,Yes,Yes,Yes
1302935026951168000,w36,United States,Yes,USA,Yes,No,Yes
1302934990540468224,w36,Spain,No,ESP,Don't know,No,No
1302934960081338368,w36,India,No,IND,Yes,No,No
1302934951638294528,w36,Mexico,Yes,MEX,Yes,No,Yes
1302934947926290432,w36,Liberia,Yes,LBR,Don't know,Yes,Yes
1302934778786639872,w36,United States,Yes,USA,Yes,Yes,Yes
1302934760768049152,w36,Argentina,No,ARG,Don't know,No,Yes
1302934751511076864,w36,United States,Yes,USA,Yes,Yes,Yes
1302934681936035840,w36,United States,Yes,USA,Yes,Yes,Yes
1302934653544927232,w36,Argentina,Yes,ARG,Yes,Yes,Yes
1302934649870614528,w36,Mexico,No,MEX,Don't know,Yes,Yes
1302934613388558336,w36,Canada,No,CAN,Yes,No,Yes
1302934548309667840,w36,United States,Yes,USA,Yes,No,Yes
1302934540386799616,w36,South Africa,Yes,ZAF,Yes,Yes,Yes
1302934421855760384,w36,Philippines,Yes,PHL,Yes,Yes,Yes
1302934420932960256,w36,Cuba,Yes,CUB,Yes,Yes,Yes
1302934412586229760,w36,Philippines,Yes,PHL,Yes,Yes,Yes
1302934373801570304,w36,Kenya,Yes,KEN,Yes,Yes,Yes
1302934331191693312,w36,Belgium,Yes,BEL,Yes,Yes,Yes
1302934126329290752,w36,Portugal,Yes,PRT,Yes,No,Yes
1302934072424042496,w36,Brazil,Yes,BRA,Don't know,No,No
1302934047581024256,w36,Thailand,Yes,THA,Yes,Yes,Yes
1302933833160036352,w36,Spain,Yes,ESP,Don't know,No,No
1302933688661864448,w36,Ukraine,No,UKR,Don't know,No,No
1302933668382605312,w36,Australia,Yes,AUS,Yes,Yes,Yes
1302933342350962688,w36,United States,No,USA,Don't know,No,Yes
1302933316027527168,w36,Brazil,No,BRA,Don't know,No,No
1302933308846862336,w36,Germany,Yes,DEU,Don't know,No,Yes
1302933262583693312,w36,Algeria,No,DZA,Yes,Yes,Yes
1302933130089656320,w36,India,No,IND,Yes,Yes,No
1302933028348530688,w36,Zimbabwe,Yes,ZWE,Don't know,No,Yes
1302932895439314944,w36,Spain,No,ESP,Yes,No,No
1302932797842165760,w36,United Kingdom,Yes,GBR,Yes,No,No
1302932644141834240,w36,Indonesia,Yes,IDN,Yes,Yes,Yes
1302932635841376256,w36,United States,Yes,USA,Yes,Yes,Yes
1302932394635268096,w36,Argentina,No,ARG,Yes,Yes,Yes
1302932306093457408,w36,Australia,No,AUS,Don't know,No,No
1302932298308956160,w36,Philippines,Yes,PHL,Yes,Yes,Yes
1302932265887059968,w36,Pakistan,No,PAK,Yes,Yes,Yes
1302932167471890432,w36,Spain,Yes,ESP,Yes,Yes,Yes
1302932124870176768,w36,Kenya,Yes,KEN,Yes,Yes,Yes
1302932124152991744,w36,Spain,No,ESP,Don't know,No,Yes
1302932123825836032,w36,Saudi Arabia,No,SAU,Don't know,No,No
1302932123549134848,w36,United States,No,USA,Don't know,No,No
1302932123448479744,w36,Cuba,Yes,CUB,Don't know,No,Yes
1302932113600045056,w36,China,Yes,CHN,Yes,Yes,Yes
1302931933547106304,w36,Congo,Yes,COG,Don't know,Yes,Yes
1302931885916598272,w36,Mexico,Yes,MEX,Yes,Yes,Yes
1302931871945293824,w36,France,No,FRA,Yes,No,No
1302931863619731456,w36,Brazil,Yes,BRA,Yes,Yes,Yes
1302931677182914560,w36,Argentina,No,ARG,Don't know,No,No
1302931614310203392,w36,Spain,Yes,ESP,Yes,No,Yes
1302931612628287488,w36,Nigeria,No,NGA,Don't know,No,No
1302931416930549760,w36,Netherlands,Yes,NLD,Yes,Yes,Yes
1302931356452663296,w36,India,Yes,IND,Don't know,No,Yes
1302931342980603904,w36,India,No,IND,Yes,No,Yes
1302931046648832000,w36,Indonesia,Yes,IDN,Yes,Yes,Yes
1302931042324578304,w36,Spain,Yes,ESP,Yes,Yes,No
1302930913840439296,w36,Myanmar,Yes,MMR,Yes,No,Yes
1302930911042973696,w36,Spain,Yes,ESP,Yes,Yes,Yes
1302930885797449728,w36,France,Yes,FRA,Yes,Yes,Yes
1302930877882613760,w36,Argentina,Yes,ARG,Yes,Yes,Yes
1302930872199524352,w36,New Zealand,Yes,NZL,Yes,Yes,Yes
1302930864410488832,w36,United States,No,USA,Don't know,No,No
1302930756638048256,w36,France,Yes,FRA,Don't know,Yes,Yes
1302930689659150336,w36,United States,Yes,USA,Don't know,No,Yes
1302930656977133568,w36,Spain,Yes,ESP,Yes,Yes,No
1302930629646925824,w36,Senegal,Yes,SEN,Yes,Yes,Yes
1302930547988078592,w36,India,No,IND,Don't know,No,No
1302930379410673664,w36,Brazil,Yes,BRA,Yes,Yes,Yes
1302930350625165312,w36,United Kingdom,No,GBR,Don't know,No,Yes
1302930328118603776,w36,Colombia,No,COL,Don't know,No,No
1302930108261564416,w36,United States,No,USA,Yes,No,Yes
1302929925196910592,w36,Mexico,Yes,MEX,Yes,Yes,Yes
1302929426150285312,w36,France,Yes,FRA,Don't know,No,Yes
1302929352208904192,w36,France,No,FRA,Don't know,No,No
1302929049111552000,w36,Indonesia,Yes,IDN,Yes,Yes,Yes
1302929037279539200,w36,Philippines,Yes,PHL,Yes,Yes,Yes
1302928947659919360,w36,Chile,Yes,CHL,Yes,Yes,Yes
1302928926893801472,w36,Canada,Yes,CAN,Yes,Yes,Yes
1302928859495628800,w36,United States,No,USA,Don't know,No,Yes
1302928851769667584,w36,Spain,Yes,ESP,Don't know,No,Yes
1302928826087825408,w36,India,Yes,IND,Yes,No,Yes
1302928762846302208,w36,United Kingdom,No,GBR,Don't know,No,No
1302928752632946688,w36,Turkey,Yes,TUR,Yes,Yes,Yes
1302928462974418944,w36,Mexico,Yes,MEX,Yes,Yes,Yes
1302928429348794368,w36,Spain,Yes,ESP,Yes,Yes,Yes
1302928369550594048,w36,Spain,Yes,ESP,Yes,Yes,Yes
1302928366601998336,w36,Saudi Arabia,No,SAU,Don't know,No,No
1302928364106321920,w36,United States,No,USA,Don't know,No,No
1302928348981723136,w36,Spain,Yes,ESP,Yes,Yes,Yes
1302928316031275008,w36,Spain,Yes,ESP,Don't know,No,Yes
1302928240038744064,w36,Mexico,Yes,MEX,Yes,Yes,Yes
1302928238742700032,w36,Brazil,Yes,BRA,Yes,Yes,No
1302928147076329472,w36,United States,No,USA,Don't know,No,No
1302928104625635328,w36,Malaysia,Yes,MYS,Yes,Yes,Yes
1302927965748178944,w36,Colombia,Yes,COL,Yes,Yes,Yes
1302927926623719424,w36,Brazil,No,BRA,Don't know,No,Yes
1302927745324900352,w36,Spain,Yes,ESP,Yes,Yes,No
1302927603276214272,w36,Argentina,Yes,ARG,Yes,Yes,Yes
1302927550415593472,w36,France,Yes,FRA,Yes,No,Yes
1302927548138086400,w36,United States,No,USA,No,No,No
1302927495419686912,w36,Indonesia,Yes,IDN,Don't know,No,No
1302927461433446400,w36,Colombia,Yes,COL,Yes,Yes,Yes
1302927459403419648,w36,Ecuador,No,ECU,Don't know,No,Yes
1302927345293168640,w36,Panama,Yes,PAN,Yes,Yes,Yes
1302927133195542528,w36,France,No,FRA,Don't know,No,No
1302927118435790848,w36,Iran - Islamic Republic of,Yes,IRN,Yes,Yes,Yes
1302927108612612096,w36,France,No,FRA,Yes,No,No
1302927105127313408,w36,United Kingdom,Yes,GBR,Yes,Yes,Yes
1302927090367463424,w36,Argentina,Yes,ARG,Yes,No,Yes
1302926993470652416,w36,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,Yes
1302926838822440960,w36,Palestine - State of,Yes,PSE,Yes,Yes,Yes
1302926587122184192,w36,China,Yes,CHN,Yes,Yes,Yes
1302926462513807360,w36,Spain,No,ESP,Yes,Yes,Yes
1302926436811108352,w36,United States,Yes,USA,Don't know,Yes,No
1302926179473584128,w36,United States,No,USA,Don't know,No,Yes
1302926167624822784,w36,France,Yes,FRA,Don't know,No,Yes
1302926083805700096,w36,Mexico,Yes,MEX,Yes,Yes,Yes
1302925973298409472,w36,South Africa,No,ZAF,Don't know,No,No
1302925961751654400,w36,United States,No,USA,Don't know,No,No
1302925873360834560,w36,Philippines,No,PHL,Don't know,No,Yes
1302925857766256640,w36,Spain,Yes,ESP,Yes,Yes,Yes
1302925847905685504,w36,Brazil,No,BRA,Don't know,No,No
1302925840896929792,w36,Latvia,Yes,LVA,Don't know,No,No
1302925826757857280,w36,United States,Yes,USA,Yes,Yes,Yes
1302925704343031808,w36,Spain,No,ESP,Yes,No,Yes
1302925686810738688,w36,Venezuela - Bolivarian Republic of,Yes,VEN,Yes,Yes,No
1302925562910892032,w36,United Kingdom,Yes,GBR,Yes,Yes,Yes
1302925516572446720,w36,United States,No,USA,Don't know,No,No
1302925454987399168,w36,Nigeria,Yes,NGA,Yes,No,Yes
1302925267577511936,w36,France,No,FRA,Yes,Yes,Yes
1302925252968800256,w36,Spain,No,ESP,No,No,No
1302925167405019136,w36,United States,No,USA,Don't know,No,No
1302925023934640128,w36,Australia,No,AUS,No,No,No
1302924984961183744,w36,Brazil,No,BRA,Don't know,No,No
1302924907559432192,w36,Mexico,Yes,MEX,Yes,No,Yes
1302924898591932416,w36,Indonesia,Yes,IDN,Yes,Yes,Yes
1302924850239950848,w36,Serbia,Yes,SRB,Yes,Yes,Yes
1302924815356047360,w36,Argentina,Yes,ARG,Yes,No,No
1302924777099796480,w36,Tanzania - United Republic of,No,TZA,Yes,No,Yes
1302924734250786816,w36,France,No,FRA,Yes,Yes,Yes
1302924710632595456,w36,United States,No,USA,Don't know,No,No
1302924708866936832,w36,United States,No,USA,Don't know,No,Yes
1302924665820717056,w36,United States,No,USA,Don't know,No,Yes
1302924664440848384,w36,France,Yes,FRA,Yes,No,Yes
1302924659562774528,w36,Spain,No,ESP,Yes,Yes,Yes
1302924582337249280,w36,United States,Yes,USA,Yes,Yes,Yes
1302924579975823360,w36,United States,Yes,USA,Yes,Yes,Yes
1302924577740394496,w36,United States,No,USA,No,No,No
1302924576993587200,w36,Turkey,Yes,TUR,Yes,Yes,No
1302924574884007936,w36,Argentina,No,ARG,Don't know,No,No
1302924522664779776,w36,India,No,IND,Yes,Yes,No
1302924394889535488,w36,China,Yes,CHN,Yes,Yes,Yes
1302924336416735232,w36,Indonesia,Yes,IDN,Yes,Yes,Yes
1302924251666677760,w36,India,No,IND,Yes,Yes,Yes
1302924133047644160,w36,Taiwan - Province of China,Yes,TWN,Yes,Yes,Yes
1302923915035963392,w36,Indonesia,No,IDN,Yes,No,Yes
1302923877270654976,w36,Spain,No,ESP,Don't know,No,Yes
1302923853836943360,w36,United States,No,USA,Don't know,No,Yes
1302923839597355008,w36,United States,Yes,USA,Yes,Yes,Yes
1302923816730005504,w36,Spain,No,ESP,Don't know,No,Yes
1302923810010804224,w36,Spain,Yes,ESP,Don't know,No,No
1302923576463433728,w36,India,No,IND,Don't know,No,No
1302923575830208512,w36,France,No,FRA,Don't know,No,No
1302923391146643456,w36,Spain,No,ESP,Don't know,No,No
1302923379817676800,w36,India,Yes,IND,Yes,Yes,Yes
1302923259462156288,w36,Spain,No,ESP,Don't know,No,No
1302923253082546176,w36,Mexico,Yes,MEX,Yes,Yes,Yes
1302923244413038592,w36,Italy,Yes,ITA,Yes,Yes,Yes
1302923150922047488,w36,Egypt,No,EGY,Yes,Yes,No
1302923103975149568,w36,Netherlands,No,NLD,Yes,Yes,Yes
1302923011192913920,w36,India,Yes,IND,Yes,Yes,Yes
1302922980222267392,w36,United Kingdom,No,GBR,Yes,Yes,Yes
1302922922256891904,w36,United Kingdom,Yes,GBR,Yes,Yes,Yes
1302922826194747392,w36,United States,Yes,USA,Yes,Yes,Yes
1302922705197563904,w36,Spain,Yes,ESP,Yes,Yes,No
1302922691817635840,w36,United Kingdom,No,GBR,Don't know,No,Yes
1302922643453210624,w36,Spain,Yes,ESP,Yes,Yes,Yes
1302922606123847680,w36,United States,Yes,USA,Yes,No,Yes
1302922599966494720,w36,France,Yes,FRA,Don't know,Yes,No
1302922590973878272,w36,United States,Yes,USA,Yes,Yes,Yes
1302922581012443136,w36,Malaysia,No,MYS,Don't know,Yes,No
1302922568794607616,w36,United States,No,USA,Don't know,No,Yes
1302922503166148608,w36,Mexico,Yes,MEX,Yes,Yes,Yes
1302922484925100032,w36,Serbia,Yes,SRB,Don't know,No,Yes
1302922465300090880,w36,Germany,Yes,DEU,Yes,Yes,Yes
1302922438125199360,w36,United Kingdom,Yes,GBR,Don't know,No,Yes
1302922378918461440,w36,United States,Yes,USA,Yes,Yes,Yes
1302922097719685120,w36,Chile,Yes,CHL,Yes,Yes,Yes
1302922030950555648,w36,France,Yes,FRA,Yes,Yes,Yes
1302922019055439872,w36,Indonesia,Yes,IDN,Don't know,Yes,No
1302921900591427584,w36,Mexico,Yes,MEX,Yes,Yes,Yes
1302921824741679104,w36,United States,Yes,USA,Yes,Yes,Yes
1302921679434285056,w36,Spain,Yes,ESP,Yes,No,No
1302921508638121984,w36,United Kingdom,Yes,GBR,Don't know,Yes,Yes
